'sample #','V5','V2'
1827,983,1043
1828,983,1042
1829,984,1041
1830,985,1042
1831,984,1039
1832,985,1043
1833,987,1045
1834,988,1045
1835,989,1042
1836,988,1041
1837,987,1042
1838,989,1043
1839,991,1046
1840,991,1045
1841,991,1041
1842,989,1041
1843,988,1040
1844,989,1044
1845,992,1045
1846,993,1046
1847,992,1043
1848,994,1042
1849,991,1042
1850,995,1046
1851,998,1048
1852,1000,1045
1853,999,1046
1854,997,1044
1855,995,1043
1856,997,1045
1857,1000,1051
1858,1004,1048
1859,1002,1048
1860,1002,1049
1861,1001,1046
1862,1003,1051
1863,1006,1052
1864,1008,1056
1865,1006,1051
1866,1005,1051
1867,1004,1052
1868,1006,1053
1869,1007,1057
1870,1008,1055
1871,1009,1054
1872,1008,1051
1873,1009,1053
1874,1008,1055
1875,1010,1059
1876,1014,1057
1877,1014,1057
1878,1012,1056
1879,1011,1058
1880,1014,1059
1881,1015,1063
1882,1021,1063
1883,1020,1060
1884,1018,1059
1885,1018,1060
1886,1019,1064
1887,1024,1067
1888,1024,1065
1889,1024,1065
1890,1022,1063
1891,1021,1063
1892,1021,1067
1893,1022,1070
1894,1026,1069
1895,1026,1066
1896,1026,1066
1897,1025,1067
1898,1025,1069
1899,1026,1068
1900,1025,1070
1901,1027,1070
1902,1023,1067
1903,1022,1066
1904,1022,1069
1905,1023,1068
1906,1021,1068
1907,1021,1068
1908,1019,1064
1909,1015,1065
1910,1016,1067
1911,1016,1069
1912,1014,1067
1913,1013,1064
1914,1012,1062
1915,1006,1064
1916,1005,1065
1917,1007,1067
1918,1008,1064
1919,1007,1061
1920,1004,1061
1921,1001,1059
1922,1002,1061
1923,1001,1062
1924,1002,1060
1925,1001,1058
1926,998,1055
1927,997,1055
1928,995,1056
1929,996,1057
1930,995,1058
1931,994,1055
1932,990,1052
1933,987,1050
1934,987,1051
1935,988,1051
1936,988,1051
1937,987,1050
1938,987,1048
1939,983,1048
1940,984,1050
1941,984,1051
1942,986,1049
1943,986,1047
1944,983,1046
1945,978,1045
1946,980,1049
1947,984,1050
1948,982,1047
1949,981,1047
1950,979,1044
1951,976,1045
1952,979,1046
1953,980,1048
1954,981,1048
1955,979,1043
1956,980,1044
1957,977,1044
1958,980,1043
1959,983,1046
1960,984,1045
1961,979,1042
1962,977,1042
1963,975,1040
1964,974,1042
1965,977,1045
1966,980,1043
1967,982,1043
1968,980,1042
1969,978,1040
1970,975,1043
1971,976,1046
1972,976,1045
1973,975,1042
1974,974,1040
1975,972,1039
1976,973,1043
1977,973,1043
1978,975,1040
1979,975,1041
1980,974,1041
1981,974,1040
1982,976,1042
1983,978,1045
1984,980,1042
1985,978,1041
1986,976,1040
1987,973,1040
1988,973,1042
1989,976,1045
1990,976,1044
1991,977,1043
1992,974,1040
1993,971,1043
1994,973,1041
1995,972,1042
1996,975,1041
1997,974,1040
1998,972,1038
1999,970,1041
2000,972,1041
2001,974,1041
2002,974,1043
2003,972,1041
2004,972,1038
2005,973,1039
2006,974,1039
2007,974,1041
2008,976,1043
2009,975,1041
2010,973,1037
2011,972,1036
2012,972,1038
2013,973,1040
2014,972,1038
2015,972,1037
2016,969,1035
2017,969,1036
2018,970,1039
2019,973,1038
2020,971,1037
2021,972,1037
2022,969,1035
2023,963,1036
2024,966,1036
2025,967,1035
2026,969,1035
2027,969,1034
2028,968,1032
2029,966,1034
2030,967,1033
2031,968,1036
2032,969,1034
2033,971,1031
2034,967,1031
2035,964,1031
2036,968,1033
2037,968,1036
2038,969,1033
2039,969,1032
2040,967,1031
2041,966,1032
2042,967,1033
2043,970,1035
2044,972,1035
2045,969,1033
2046,968,1034
2047,965,1032
2048,965,1035
2049,967,1036
2050,969,1035
2051,967,1033
2052,971,1037
2053,970,1038
2054,975,1040
2055,980,1045
2056,988,1046
2057,1003,1047
2058,1038,1048
2059,1120,1060
2060,1201,1112
2061,1178,1182
2062,1094,1191
2063,1034,1138
2064,1019,1091
2065,1024,1076
2066,1027,1075
2067,1024,1071
2068,1019,1066
2069,1018,1059
2070,1016,1056
2071,1012,1052
2072,1013,1053
2073,1015,1046
2074,1012,1042
2075,1009,1031
2076,1008,1023
2077,1008,1018
2078,1010,1018
2079,1012,1015
2080,1014,1009
2081,1006,1003
2082,996,996
2083,982,997
2084,971,992
2085,960,991
2086,947,984
2087,927,977
2088,904,975
2089,885,970
2090,873,972
2091,867,972
2092,854,968
2093,841,962
2094,826,956
2095,814,948
2096,809,943
2097,811,937
2098,810,927
2099,809,922
2100,803,917
2101,804,914
2102,810,908
2103,815,905
2104,820,899
2105,824,894
2106,826,889
2107,830,884
2108,838,881
2109,850,877
2110,861,871
2111,870,871
2112,874,874
2113,881,880
2114,892,889
2115,903,894
2116,915,907
2117,925,913
2118,929,921
2119,932,932
2120,939,947
2121,943,962
2122,948,970
2123,949,979
2124,949,984
2125,953,989
2126,957,998
2127,962,1005
2128,963,1008
2129,966,1010
2130,961,1011
2131,957,1015
2132,957,1018
2133,959,1023
2134,959,1026
2135,959,1029
2136,961,1030
2137,965,1035
2138,971,1041
2139,974,1047
2140,979,1048
2141,978,1050
2142,978,1050
2143,979,1052
2144,982,1056
2145,987,1058
2146,990,1056
2147,989,1055
2148,989,1054
2149,991,1054
2150,993,1057
2151,996,1060
2152,995,1058
2153,996,1060
2154,996,1059
2155,995,1060
2156,998,1062
2157,1002,1064
2158,1005,1062
2159,1002,1064
2160,1003,1062
2161,1001,1062
2162,1003,1066
2163,1005,1067
2164,1007,1068
2165,1006,1067
2166,1008,1066
2167,1006,1067
2168,1007,1069
2169,1009,1072
2170,1011,1072
2171,1012,1071
2172,1008,1072
2173,1009,1073
2174,1009,1073
2175,1011,1078
2176,1012,1077
2177,1012,1075
2178,1014,1077
2179,1010,1077
2180,1010,1079
2181,1013,1083
2182,1014,1081
2183,1014,1081
2184,1016,1080
2185,1015,1081
2186,1017,1083
2187,1020,1086
2188,1020,1086
2189,1019,1087
2190,1020,1085
2191,1019,1085
2192,1021,1085
2193,1021,1091
2194,1022,1091
2195,1023,1090
2196,1022,1090
2197,1020,1089
2198,1019,1093
2199,1023,1097
2200,1024,1095
2201,1026,1095
2202,1023,1094
2203,1021,1095
2204,1024,1097
2205,1024,1096
2206,1025,1097
2207,1023,1095
2208,1024,1094
2209,1022,1092
2210,1022,1093
2211,1024,1096
2212,1023,1095
2213,1022,1092
2214,1019,1091
2215,1019,1090
2216,1021,1094
2217,1020,1091
2218,1021,1089
2219,1017,1085
2220,1014,1084
2221,1013,1084
2222,1011,1086
2223,1010,1086
2224,1009,1082
2225,1009,1081
2226,1006,1079
2227,999,1076
2228,1003,1077
2229,1001,1075
2230,999,1075
2231,999,1070
2232,997,1068
2233,993,1065
2234,993,1067
2235,994,1067
2236,994,1063
2237,990,1061
2238,990,1059
2239,988,1056
2240,988,1059
2241,988,1058
2242,991,1058
2243,988,1057
2244,984,1051
2245,983,1052
2246,985,1052
2247,987,1055
2248,988,1051
2249,984,1048
2250,982,1046
2251,982,1045
2252,981,1049
2253,983,1048
2254,985,1046
2255,982,1044
2256,982,1043
2257,980,1045
2258,980,1043
2259,982,1046
2260,983,1042
2261,981,1043
2262,983,1041
2263,979,1041
2264,981,1042
2265,983,1045
2266,984,1043
2267,983,1040
2268,982,1041
2269,981,1039
2270,980,1041
2271,984,1042
2272,984,1043
2273,982,1038
2274,981,1038
2275,979,1039
2276,980,1039
2277,983,1037
2278,982,1040
2279,983,1039
2280,981,1035
2281,979,1038
2282,980,1039
2283,980,1041
2284,980,1041
2285,978,1039
2286,978,1037
2287,975,1037
2288,978,1040
2289,979,1042
2290,980,1039
2291,979,1040
2292,978,1038
2293,973,1034
2294,975,1037
2295,976,1039
2296,976,1038
2297,976,1037
2298,974,1033
2299,972,1035
2300,972,1037
2301,973,1040
2302,974,1036
2303,973,1035
2304,973,1035
2305,970,1034
2306,969,1037
2307,971,1040
2308,973,1036
2309,973,1034
2310,968,1034
2311,963,1032
2312,968,1036
2313,970,1035
2314,968,1034
2315,968,1033
2316,967,1033
2317,966,1032
2318,967,1033
2319,969,1034
2320,968,1035
2321,968,1033
2322,967,1031
2323,965,1030
2324,964,1033
2325,968,1033
2326,966,1034
2327,966,1031
2328,966,1029
2329,961,1030
2330,964,1030
2331,966,1031
2332,966,1030
2333,966,1032
2334,964,1029
2335,961,1029
2336,964,1031
2337,966,1032
2338,965,1030
2339,968,1031
2340,966,1029
2341,963,1028
2342,963,1032
2343,964,1034
2344,967,1033
2345,966,1032
2346,965,1031
2347,962,1028
2348,965,1031
2349,967,1035
2350,967,1032
2351,969,1033
2352,968,1031
2353,968,1032
2354,976,1034
2355,986,1039
2356,1004,1041
2357,1061,1047
2358,1154,1083
2359,1189,1156
2360,1126,1194
2361,1051,1152
2362,1020,1095
2363,1021,1070
2364,1027,1067
2365,1021,1065
2366,1017,1063
2367,1016,1062
2368,1016,1057
2369,1016,1055
2370,1016,1050
2371,1013,1042
2372,1013,1036
2373,1011,1031
2374,1013,1026
2375,1009,1023
2376,1005,1017
2377,998,1016
2378,991,1014
2379,985,1015
2380,977,1009
2381,968,1003
2382,958,998
2383,944,993
2384,929,992
2385,910,995
2386,898,992
2387,887,988
2388,877,984
2389,861,981
2390,849,981
2391,839,977
2392,832,968
2393,828,959
2394,820,947
2395,817,939
2396,816,939
2397,814,933
2398,816,927
2399,817,917
2400,816,908
2401,816,900
2402,821,895
2403,829,892
2404,838,884
2405,846,877
2406,857,870
2407,868,870
2408,880,877
2409,894,884
2410,905,891
2411,916,898
2412,923,907
2413,933,918
2414,940,934
2415,948,948
2416,955,958
2417,957,969
2418,959,972
2419,961,978
2420,966,986
2421,973,995
2422,976,1001
2423,979,1003
2424,977,1004
2425,977,1008
2426,975,1013
2427,976,1018
2428,973,1017
2429,970,1017
2430,970,1021
2431,969,1025
2432,972,1029
2433,975,1036
2434,978,1040
2435,980,1044
2436,981,1042
2437,980,1048
2438,984,1052
2439,985,1054
2440,987,1056
2441,988,1052
2442,988,1050
2443,988,1053
2444,989,1054
2445,991,1055
2446,992,1055
2447,993,1055
2448,994,1054
2449,992,1055
2450,993,1057
2451,995,1059
2452,998,1059
2453,996,1058
2454,996,1059
2455,994,1063
2456,995,1060
2457,998,1065
2458,999,1065
2459,999,1061
2460,999,1063
2461,997,1065
2462,998,1066
2463,1002,1069
2464,1004,1068
2465,1001,1067
2466,1000,1068
2467,1000,1069
2468,1002,1069
2469,1007,1073
2470,1005,1073
2471,1005,1072
2472,1006,1073
2473,1005,1074
2474,1009,1077
2475,1009,1081
2476,1010,1082
2477,1013,1079
2478,1009,1078
2479,1009,1081
2480,1012,1083
2481,1013,1087
2482,1013,1086
2483,1014,1084
2484,1012,1084
2485,1011,1087
2486,1013,1088
2487,1016,1091
2488,1017,1091
2489,1016,1093
2490,1017,1091
2491,1018,1091
2492,1020,1093
2493,1023,1097
2494,1021,1098
2495,1024,1096
2496,1023,1094
2497,1022,1098
2498,1025,1096
2499,1023,1101
2500,1024,1102
2501,1027,1099
2502,1025,1098
2503,1024,1098
2504,1023,1098
2505,1025,1102
2506,1026,1100
2507,1024,1098
2508,1021,1097
2509,1020,1096
2510,1019,1096
2511,1021,1098
2512,1017,1097
2513,1016,1094
2514,1013,1092
2515,1010,1089
2516,1012,1090
2517,1010,1090
2518,1009,1089
2519,1008,1082
2520,1005,1080
2521,1003,1082
2522,1003,1082
2523,1002,1080
2524,1001,1078
2525,998,1075
2526,995,1071
2527,992,1070
2528,991,1072
2529,994,1071
2530,995,1070
2531,989,1066
2532,988,1064
2533,983,1061
2534,984,1064
2535,984,1061
2536,985,1061
2537,985,1058
2538,981,1055
2539,979,1056
2540,979,1055
2541,981,1055
2542,980,1054
2543,979,1051
2544,976,1048
2545,974,1049
2546,975,1047
2547,977,1052
2548,976,1049
2549,974,1048
2550,973,1045
2551,972,1044
2552,970,1045
2553,972,1048
2554,974,1046
2555,973,1043
2556,971,1043
2557,970,1041
2558,970,1043
2559,971,1044
2560,972,1042
2561,970,1041
2562,969,1039
2563,966,1039
2564,966,1042
2565,969,1043
2566,967,1043
2567,965,1042
2568,966,1039
2569,966,1040
2570,963,1041
2571,967,1044
2572,968,1041
2573,964,1040
2574,962,1038
2575,961,1036
2576,962,1041
2577,962,1042
2578,962,1040
2579,960,1040
2580,960,1038
2581,960,1035
2582,959,1036
2583,962,1041
2584,962,1040
2585,960,1037
2586,958,1034
2587,957,1035
2588,955,1035
2589,956,1038
2590,956,1035
2591,959,1035
2592,954,1034
2593,954,1033
2594,956,1035
2595,958,1034
2596,956,1034
2597,955,1033
2598,952,1030
2599,950,1028
2600,952,1032
2601,954,1032
2602,954,1031
2603,952,1030
2604,950,1028
2605,946,1029
2606,949,1030
2607,953,1031
2608,951,1029
2609,951,1029
2610,949,1025
2611,947,1024
2612,947,1028
2613,948,1029
2614,951,1030
2615,949,1028
2616,947,1023
2617,946,1023
2618,948,1026
2619,950,1028
2620,951,1027
2621,948,1026
2622,947,1024
2623,945,1025
2624,947,1025
2625,948,1029
2626,948,1029
2627,950,1025
2628,946,1024
2629,946,1025
2630,947,1026
2631,950,1028
2632,950,1028
2633,950,1027
2634,950,1023
2635,948,1025
2636,952,1026
2637,951,1027
2638,952,1026
2639,952,1025
2640,951,1026
2641,954,1026
2642,956,1028
2643,962,1029
2644,968,1029
2645,975,1031
2646,993,1032
2647,1036,1039
2648,1125,1059
2649,1200,1116
2650,1174,1181
2651,1087,1183
2652,1026,1127
2653,1010,1082
2654,1014,1068
2655,1017,1069
2656,1011,1064
2657,1005,1057
2658,1000,1054
2659,999,1049
2660,1000,1049
2661,999,1048
2662,1001,1043
2663,999,1034
2664,995,1029
2665,992,1024
2666,990,1021
2667,992,1017
2668,990,1016
2669,984,1010
2670,979,1007
2671,970,1004
2672,962,1003
2673,957,1000
2674,950,998
2675,943,994
2676,935,987
2677,921,983
2678,908,982
2679,891,982
2680,881,981
2681,868,976
2682,858,973
2683,844,970
2684,835,970
2685,826,963
2686,820,955
2687,815,942
2688,811,932
2689,807,924
2690,807,920
2691,810,918
2692,809,910
2693,809,902
2694,808,892
2695,807,887
2696,811,883
2697,815,877
2698,822,868
2699,827,864
2700,836,858
2701,844,855
2702,861,855
2703,870,860
2704,880,866
2705,888,874
2706,897,880
2707,905,890
2708,917,904
2709,924,915
2710,931,927
2711,933,935
2712,936,942
2713,936,955
2714,941,964
2715,942,973
2716,945,977
2717,945,980
2718,947,983
2719,949,987
2720,951,992
2721,956,996
2722,956,1000
2723,954,1000
2724,952,1001
2725,952,1007
2726,954,1013
2727,958,1016
2728,959,1023
2729,960,1026
2730,959,1029
2731,962,1032
2732,965,1039
2733,968,1045
2734,969,1051
2735,967,1050
2736,971,1048
2737,971,1051
2738,973,1055
2739,976,1057
2740,978,1058
2741,974,1057
2742,974,1055
2743,975,1056
2744,976,1058
2745,978,1058
2746,980,1060
2747,980,1057
2748,980,1055
2749,979,1056
2750,983,1058
2751,987,1059
2752,989,1060
2753,990,1056
2754,988,1056
2755,988,1057
2756,990,1058
2757,995,1061
2758,994,1061
2759,995,1064
2760,993,1063
2761,992,1064
2762,999,1065
2763,1002,1066
2764,1005,1066
2765,1007,1065
2766,1008,1062
2767,1008,1066
2768,1010,1071
2769,1010,1075
2770,1010,1075
2771,1011,1074
2772,1006,1072
2773,1004,1073
2774,1007,1075
2775,1005,1078
2776,1008,1076
2777,1006,1076
2778,1004,1075
2779,1002,1076
2780,1004,1079
2781,1005,1083
2782,1005,1082
2783,1007,1081
2784,1005,1082
2785,1005,1082
2786,1007,1086
2787,1009,1086
2788,1010,1088
2789,1008,1086
2790,1010,1087
2791,1008,1090
2792,1012,1093
2793,1015,1094
2794,1017,1094
2795,1014,1093
2796,1012,1093
2797,1013,1093
2798,1014,1096
2799,1015,1096
2800,1015,1094
2801,1013,1094
2802,1011,1092
2803,1009,1093
2804,1012,1090
2805,1011,1095
2806,1011,1091
2807,1008,1089
2808,1006,1089
2809,1000,1087
2810,1003,1087
2811,1004,1089
2812,1001,1086
2813,999,1083
2814,996,1080
2815,991,1077
2816,992,1075
2817,995,1077
2818,993,1072
2819,992,1071
2820,987,1067
2821,983,1066
2822,984,1064
2823,983,1065
2824,982,1062
2825,983,1060
2826,978,1056
2827,977,1055
2828,976,1054
2829,979,1053
2830,978,1053
2831,974,1050
2832,973,1047
2833,971,1047
2834,972,1046
2835,973,1046
2836,973,1045
2837,971,1042
2838,969,1041
2839,969,1039
2840,968,1039
2841,970,1042
2842,970,1039
2843,969,1038
2844,967,1036
2845,965,1035
2846,967,1038
2847,967,1039
2848,965,1038
2849,965,1036
2850,965,1035
2851,963,1036
2852,965,1036
2853,967,1036
2854,965,1035
2855,964,1032
2856,962,1031
2857,960,1034
2858,963,1036
2859,961,1035
2860,962,1036
2861,960,1031
2862,957,1029
2863,957,1030
2864,958,1034
2865,961,1038
2866,958,1034
2867,960,1034
2868,959,1030
2869,954,1030
2870,959,1033
2871,959,1033
2872,960,1032
2873,956,1032
2874,955,1030
2875,953,1030
2876,955,1032
2877,956,1035
2878,955,1031
2879,953,1031
2880,952,1029
2881,951,1028
2882,952,1031
2883,953,1030
2884,953,1031
2885,955,1028
2886,952,1025
2887,949,1027
2888,951,1028
2889,952,1028
2890,953,1030
2891,953,1025
2892,950,1026
2893,947,1024
2894,951,1026
2895,951,1027
2896,952,1027
2897,947,1023
2898,947,1023
2899,947,1020
2900,948,1024
2901,950,1025
2902,951,1026
2903,951,1023
2904,948,1021
2905,947,1022
2906,947,1021
2907,948,1025
2908,947,1023
2909,947,1021
2910,947,1017
2911,946,1021
2912,947,1023
2913,950,1021
2914,949,1021
2915,950,1017
2916,948,1017
2917,946,1021
2918,948,1020
2919,951,1023
2920,952,1023
2921,953,1022
2922,949,1018
2923,949,1021
2924,950,1023
2925,950,1025
2926,953,1023
2927,953,1020
2928,952,1019
2929,953,1021
2930,952,1021
2931,956,1023
2932,958,1022
2933,959,1022
2934,960,1021
2935,965,1022
2936,974,1028
2937,993,1035
2938,1046,1050
2939,1134,1083
2940,1177,1148
2941,1121,1186
2942,1047,1155
2943,1012,1101
2944,1011,1072
2945,1012,1063
2946,1010,1060
2947,1004,1053
2948,999,1050
2949,999,1048
2950,998,1047
2951,997,1042
2952,995,1036
2953,995,1035
2954,992,1028
2955,991,1024
2956,989,1015
2957,983,1010
2958,980,1005
2959,976,1004
2960,972,1003
2961,968,1002
2962,958,999
2963,952,994
2964,944,987
2965,935,983
2966,929,983
2967,919,979
2968,906,977
2969,888,972
2970,875,970
2971,863,965
2972,854,968
2973,843,967
2974,834,963
2975,823,957
2976,812,944
2977,813,937
2978,810,927
2979,810,920
2980,810,914
2981,809,906
2982,808,900
2983,808,893
2984,810,888
2985,814,880
2986,816,874
2987,821,865
2988,827,860
2989,835,855
2990,845,854
2991,858,851
2992,870,854
2993,878,857
2994,887,866
2995,895,873
2996,906,884
2997,917,896
2998,923,907
2999,928,918
3000,932,925
3001,937,935
3002,941,951
3003,942,959
3004,945,964
3005,945,968
3006,946,974
3007,946,978
3008,951,986
3009,955,992
3010,957,991
3011,956,993
3012,954,996
3013,952,1000
3014,955,1005
3015,958,1011
3016,960,1016
3017,958,1015
3018,961,1020
3019,963,1025
3020,969,1034
3021,970,1037
3022,972,1041
3023,973,1042
3024,973,1040
3025,973,1042
3026,976,1043
3027,981,1047
3028,982,1046
3029,982,1047
3030,980,1042
3031,979,1046
3032,982,1048
3033,985,1049
3034,986,1049
3035,987,1048
3036,987,1046
3037,984,1049
3038,988,1053
3039,989,1056
3040,991,1054
3041,991,1053
3042,988,1052
3043,989,1053
3044,992,1055
3045,994,1060
3046,993,1058
3047,991,1059
3048,994,1058
3049,993,1059
3050,998,1062
3051,999,1064
3052,1001,1065
3053,1001,1063
3054,1000,1065
3055,997,1064
3056,1002,1069
3057,1004,1070
3058,1005,1070
3059,1002,1070
3060,1003,1070
3061,1003,1072
3062,1006,1075
3063,1005,1079
3064,1007,1079
3065,1007,1078
3066,1008,1078
3067,1008,1082
3068,1013,1083
3069,1015,1089
3070,1016,1088
3071,1012,1089
3072,1013,1088
3073,1014,1091
3074,1016,1095
3075,1018,1099
3076,1020,1099
3077,1020,1099
3078,1018,1099
3079,1016,1102
3080,1020,1102
3081,1022,1103
3082,1024,1103
3083,1023,1101
3084,1026,1099
3085,1025,1098
3086,1026,1099
3087,1025,1098
3088,1026,1099
3089,1024,1096
3090,1023,1093
3091,1021,1089
3092,1025,1092
3093,1024,1092
3094,1025,1091
3095,1023,1089
3096,1020,1084
3097,1018,1083
3098,1020,1084
3099,1021,1082
3100,1021,1082
3101,1019,1078
3102,1014,1076
3103,1009,1070
3104,1008,1071
3105,1002,1071
3106,1000,1067
3107,999,1063
3108,994,1056
3109,990,1058
3110,992,1057
3111,990,1056
3112,988,1054
3113,986,1047
3114,983,1045
3115,983,1044
3116,982,1046
3117,983,1047
3118,983,1044
3119,979,1042
3120,979,1038
3121,978,1037
3122,975,1041
3123,976,1038
3124,976,1036
3125,978,1037
3126,975,1035
3127,976,1034
3128,974,1034
3129,977,1035
3130,975,1035
3131,974,1032
3132,972,1031
3133,972,1031
3134,972,1033
3135,973,1035
3136,972,1033
3137,973,1030
3138,970,1029
3139,972,1029
3140,970,1030
3141,973,1031
3142,969,1034
3143,968,1029
3144,967,1027
3145,968,1028
3146,968,1029
3147,970,1032
3148,969,1032
3149,968,1030
3150,967,1026
3151,965,1028
3152,967,1029
3153,968,1030
3154,968,1031
3155,967,1028
3156,965,1026
3157,964,1027
3158,964,1026
3159,964,1029
3160,964,1029
3161,963,1025
3162,958,1024
3163,959,1024
3164,961,1025
3165,964,1026
3166,964,1026
3167,962,1024
3168,960,1022
3169,959,1022
3170,960,1024
3171,960,1025
3172,960,1025
3173,960,1021
3174,958,1022
3175,954,1023
3176,959,1023
3177,960,1023
3178,957,1022
3179,958,1020
3180,955,1018
3181,953,1018
3182,953,1019
3183,955,1020
3184,955,1021
3185,955,1018
3186,954,1017
3187,954,1016
3188,956,1020
3189,959,1019
3190,959,1020
3191,959,1017
3192,954,1016
3193,952,1016
3194,952,1018
3195,955,1018
3196,955,1017
3197,956,1017
3198,953,1015
3199,952,1014
3200,952,1017
3201,955,1018
3202,956,1017
3203,954,1015
3204,955,1013
3205,953,1015
3206,954,1015
3207,954,1018
3208,957,1016
3209,954,1013
3210,953,1013
3211,951,1014
3212,954,1014
3213,956,1019
3214,955,1017
3215,954,1014
3216,955,1011
3217,954,1013
3218,956,1013
3219,957,1016
3220,957,1016
3221,957,1014
3222,958,1011
3223,956,1013
3224,961,1017
3225,971,1020
3226,977,1018
3227,999,1022
3228,1052,1029
3229,1143,1060
3230,1199,1127
3231,1155,1179
3232,1069,1157
3233,1020,1099
3234,1011,1061
3235,1019,1056
3236,1018,1056
3237,1014,1050
3238,1007,1045
3239,1003,1042
3240,1000,1037
3241,997,1036
3242,999,1032
3243,998,1029
3244,996,1020
3245,993,1012
3246,985,1002
3247,983,1000
3248,985,997
3249,982,996
3250,980,992
3251,975,987
