'sample #','V5','MLII'
1857,984,1025
1858,980,1023
1859,980,1020
1860,976,1020
1861,979,1024
1862,984,1024
1863,982,1024
1864,983,1023
1865,980,1018
1866,977,1020
1867,979,1023
1868,978,1023
1869,980,1022
1870,983,1019
1871,980,1018
1872,980,1019
1873,984,1023
1874,987,1027
1875,990,1027
1876,990,1026
1877,989,1026
1878,989,1026
1879,990,1028
1880,994,1032
1881,998,1034
1882,995,1030
1883,992,1030
1884,992,1032
1885,993,1032
1886,995,1036
1887,998,1036
1888,997,1033
1889,994,1031
1890,992,1030
1891,991,1034
1892,994,1035
1893,994,1033
1894,990,1028
1895,987,1023
1896,982,1024
1897,983,1027
1898,986,1027
1899,989,1029
1900,988,1029
1901,983,1026
1902,982,1028
1903,982,1030
1904,986,1037
1905,990,1033
1906,991,1032
1907,988,1029
1908,987,1031
1909,988,1028
1910,991,1027
1911,990,1025
1912,984,1021
1913,978,1021
1914,977,1021
1915,978,1023
1916,981,1027
1917,983,1028
1918,981,1026
1919,978,1022
1920,973,1021
1921,973,1022
1922,975,1025
1923,982,1026
1924,982,1024
1925,977,1021
1926,975,1020
1927,976,1020
1928,976,1023
1929,982,1024
1930,980,1022
1931,976,1019
1932,977,1020
1933,977,1021
1934,982,1022
1935,982,1024
1936,981,1023
1937,978,1018
1938,977,1020
1939,976,1024
1940,979,1026
1941,981,1025
1942,980,1025
1943,980,1024
1944,978,1023
1945,978,1025
1946,983,1031
1947,984,1034
1948,985,1037
1949,985,1040
1950,984,1046
1951,987,1057
1952,995,1071
1953,1003,1082
1954,1008,1087
1955,1006,1099
1956,998,1123
1957,987,1154
1958,979,1187
1959,977,1218
1960,969,1246
1961,956,1273
1962,941,1300
1963,933,1332
1964,934,1375
1965,947,1415
1966,965,1437
1967,988,1436
1968,1007,1403
1969,1029,1334
1970,1039,1244
1971,1026,1151
1972,986,1079
1973,939,1038
1974,905,1018
1975,895,1014
1976,901,1017
1977,912,1019
1978,924,1017
1979,939,1016
1980,958,1017
1981,976,1017
1982,983,1017
1983,986,1016
1984,988,1009
1985,987,1007
1986,984,1004
1987,985,1003
1988,990,1005
1989,990,1002
1990,995,1001
1991,991,999
1992,992,1000
1993,993,1002
1994,997,1003
1995,1001,1001
1996,1000,1000
1997,998,999
1998,994,997
1999,996,1002
2000,998,1004
2001,1001,1003
2002,1003,1001
2003,1001,997
2004,998,998
2005,999,999
2006,1003,1002
2007,1005,1001
2008,1004,997
2009,1000,995
2010,1000,996
2011,999,1000
2012,1004,1002
2013,1005,999
2014,1004,995
2015,1004,994
2016,1000,994
2017,1004,998
2018,1004,998
2019,1008,1001
2020,1006,995
2021,1001,994
2022,1000,997
2023,1005,997
2024,1007,1000
2025,1005,998
2026,1006,997
2027,1003,996
2028,1004,995
2029,1005,998
2030,1009,999
2031,1009,999
2032,1010,998
2033,1005,993
2034,1005,995
2035,1009,1000
2036,1011,1000
2037,1013,1000
2038,1012,1000
2039,1008,996
2040,1005,997
2041,1009,1000
2042,1014,1004
2043,1016,1001
2044,1018,1001
2045,1017,1000
2046,1012,1001
2047,1015,1003
2048,1015,1006
2049,1019,1005
2050,1022,1005
2051,1020,1004
2052,1018,1003
2053,1020,1007
2054,1023,1010
2055,1029,1009
2056,1023,1010
2057,1025,1010
2058,1026,1012
2059,1026,1016
2060,1031,1023
2061,1032,1025
2062,1033,1024
2063,1031,1024
2064,1033,1028
2065,1036,1033
2066,1039,1040
2067,1042,1039
2068,1042,1043
2069,1040,1043
2070,1039,1049
2071,1040,1056
2072,1044,1058
2073,1047,1061
2074,1045,1063
2075,1044,1066
2076,1042,1067
2077,1041,1071
2078,1044,1077
2079,1044,1075
2080,1043,1074
2081,1038,1071
2082,1034,1071
2083,1035,1071
2084,1036,1072
2085,1037,1070
2086,1031,1066
2087,1028,1060
2088,1023,1058
2089,1022,1057
2090,1022,1060
2091,1019,1055
2092,1017,1050
2093,1012,1045
2094,1008,1043
2095,1006,1044
2096,1007,1043
2097,1007,1041
2098,1006,1038
2099,1001,1035
2100,998,1036
2101,1000,1037
2102,1001,1039
2103,1003,1036
2104,1000,1034
2105,997,1031
2106,997,1034
2107,996,1033
2108,996,1037
2109,998,1035
2110,1000,1035
2111,994,1033
2112,993,1030
2113,991,1034
2114,994,1034
2115,997,1034
2116,994,1034
2117,991,1029
2118,991,1028
2119,989,1031
2120,992,1031
2121,993,1031
2122,996,1029
2123,990,1025
2124,987,1027
2125,989,1030
2126,993,1032
2127,995,1030
2128,993,1027
2129,990,1023
2130,989,1025
2131,991,1026
2132,992,1031
2133,996,1030
2134,992,1027
2135,991,1023
2136,989,1025
2137,988,1026
2138,994,1028
2139,995,1029
2140,993,1026
2141,990,1022
2142,987,1024
2143,989,1025
2144,993,1027
2145,994,1028
2146,994,1028
2147,990,1026
2148,991,1028
2149,992,1029
2150,993,1032
2151,994,1030
2152,995,1029
2153,992,1025
2154,989,1027
2155,991,1030
2156,994,1034
2157,995,1030
2158,996,1030
2159,992,1025
2160,992,1028
2161,991,1030
2162,993,1031
2163,997,1029
2164,993,1029
2165,992,1027
2166,988,1027
2167,989,1027
2168,988,1031
2169,992,1030
2170,990,1028
2171,990,1026
2172,988,1027
2173,989,1029
2174,992,1029
2175,992,1029
2176,989,1028
2177,988,1027
2178,983,1026
2179,984,1027
2180,987,1030
2181,990,1031
2182,988,1025
2183,986,1024
2184,982,1025
2185,983,1027
2186,986,1029
2187,988,1028
2188,990,1027
2189,985,1025
2190,983,1024
2191,983,1027
2192,983,1028
2193,987,1026
2194,986,1027
2195,985,1023
2196,983,1025
2197,984,1026
2198,985,1029
2199,988,1028
2200,986,1025
2201,982,1022
2202,982,1024
2203,983,1024
2204,984,1028
2205,987,1027
2206,987,1026
2207,982,1021
2208,979,1021
2209,985,1025
2210,986,1027
2211,988,1026
2212,985,1027
2213,984,1022
2214,980,1023
2215,982,1025
2216,983,1026
2217,986,1024
2218,984,1023
2219,980,1022
2220,978,1024
2221,980,1024
2222,983,1027
2223,986,1029
2224,984,1023
2225,982,1022
2226,980,1020
2227,979,1024
2228,980,1027
2229,982,1026
2230,983,1026
2231,981,1023
2232,979,1023
2233,978,1024
2234,983,1027
2235,985,1026
2236,982,1023
2237,982,1021
2238,977,1023
2239,980,1026
2240,983,1027
2241,981,1029
2242,978,1027
2243,979,1022
2244,975,1022
2245,977,1025
2246,981,1027
2247,983,1028
2248,981,1024
2249,979,1023
2250,977,1023
2251,976,1026
2252,980,1028
2253,984,1026
2254,981,1026
2255,978,1024
2256,979,1025
2257,979,1025
2258,981,1028
2259,984,1028
2260,982,1026
2261,981,1022
2262,980,1024
2263,979,1027
2264,983,1028
2265,984,1029
2266,983,1026
2267,983,1024
2268,976,1025
2269,982,1028
2270,983,1033
2271,988,1030
2272,989,1028
2273,988,1026
2274,987,1031
2275,988,1035
2276,991,1037
2277,996,1037
2278,994,1035
2279,991,1033
2280,990,1035
2281,992,1038
2282,999,1041
2283,1000,1041
2284,1000,1039
2285,996,1038
2286,995,1039
2287,994,1042
2288,995,1043
2289,995,1040
2290,994,1035
2291,989,1034
2292,985,1033
2293,984,1034
2294,985,1039
2295,988,1040
2296,986,1041
2297,983,1034
2298,981,1038
2299,984,1036
2300,986,1040
2301,992,1039
2302,993,1038
2303,989,1036
2304,989,1036
2305,987,1035
2306,992,1035
2307,992,1033
2308,986,1028
2309,980,1025
2310,979,1026
2311,978,1029
2312,981,1031
2313,984,1029
2314,982,1028
2315,982,1025
2316,978,1025
2317,976,1027
2318,980,1029
2319,981,1028
2320,978,1025
2321,973,1023
2322,974,1024
2323,976,1027
2324,981,1030
2325,982,1027
2326,980,1024
2327,977,1023
2328,975,1023
2329,977,1029
2330,980,1030
2331,982,1027
2332,981,1025
2333,976,1023
2334,976,1025
2335,975,1028
2336,980,1032
2337,982,1030
2338,981,1030
2339,976,1031
2340,977,1031
2341,980,1034
2342,982,1040
2343,986,1045
2344,986,1052
2345,985,1060
2346,989,1073
2347,1000,1086
2348,1009,1100
2349,1009,1116
2350,996,1140
2351,981,1172
2352,968,1204
2353,960,1242
2354,955,1274
2355,941,1302
2356,928,1333
2357,924,1372
2358,933,1416
2359,953,1443
2360,983,1437
2361,1011,1388
2362,1027,1300
2363,1024,1193
2364,996,1106
2365,950,1055
2366,909,1031
2367,893,1020
2368,895,1015
2369,901,1016
2370,914,1023
2371,937,1024
2372,959,1023
2373,974,1022
2374,977,1020
2375,977,1016
2376,977,1014
2377,978,1013
2378,982,1014
2379,982,1011
2380,987,1009
2381,984,1004
2382,983,1005
2383,986,1008
2384,988,1013
2385,991,1011
2386,991,1008
2387,992,1004
2388,989,1006
2389,993,1007
2390,996,1008
2391,998,1009
2392,996,1007
2393,994,1006
2394,993,1004
2395,996,1006
2396,999,1007
2397,1000,1007
2398,996,1005
2399,995,1004
2400,996,1004
2401,996,1004
2402,1000,1007
2403,1001,1005
2404,999,1002
2405,998,999
2406,993,1001
2407,998,1005
2408,1001,1009
2409,1001,1007
2410,1002,1003
2411,1000,1000
2412,999,1000
2413,1001,1003
2414,1001,1006
2415,1005,1006
2416,1004,1003
2417,1002,1004
2418,1000,1005
2419,1002,1006
2420,1003,1006
2421,1007,1007
2422,1008,1004
2423,1002,1002
2424,1001,1005
2425,1006,1006
2426,1010,1011
2427,1012,1008
2428,1011,1007
2429,1008,1004
2430,1009,1007
2431,1010,1009
2432,1016,1012
2433,1017,1013
2434,1015,1011
2435,1012,1011
2436,1010,1009
2437,1015,1013
2438,1017,1019
2439,1018,1018
2440,1018,1018
2441,1017,1018
2442,1017,1020
2443,1019,1023
2444,1023,1025
2445,1028,1026
2446,1028,1027
2447,1024,1030
2448,1025,1034
2449,1027,1036
2450,1030,1043
2451,1036,1043
2452,1035,1045
2453,1033,1047
2454,1034,1052
2455,1035,1058
2456,1039,1064
2457,1042,1064
2458,1040,1067
2459,1038,1067
2460,1035,1071
2461,1035,1077
2462,1038,1082
2463,1039,1080
2464,1036,1079
2465,1030,1075
2466,1029,1073
2467,1025,1075
2468,1027,1074
2469,1027,1073
2470,1023,1068
2471,1019,1061
2472,1014,1059
2473,1011,1057
2474,1012,1054
2475,1010,1052
2476,1006,1048
2477,1000,1044
2478,997,1044
2479,996,1044
2480,995,1043
2481,997,1041
2482,994,1039
2483,992,1036
2484,991,1037
2485,990,1037
2486,990,1038
2487,992,1038
2488,990,1034
2489,987,1031
2490,986,1032
2491,986,1036
2492,986,1037
2493,987,1035
2494,988,1032
2495,986,1028
2496,985,1032
2497,984,1030
2498,987,1032
2499,989,1031
2500,987,1027
2501,986,1027
2502,982,1028
2503,982,1028
2504,984,1029
2505,984,1027
2506,984,1024
2507,983,1024
2508,979,1023
2509,979,1025
2510,984,1029
2511,986,1026
2512,984,1023
2513,983,1018
2514,978,1019
2515,981,1023
2516,980,1025
2517,985,1024
2518,986,1024
2519,981,1022
2520,978,1022
2521,980,1023
2522,982,1025
2523,986,1026
2524,985,1023
2525,979,1021
2526,979,1023
2527,978,1027
2528,984,1027
2529,984,1026
2530,982,1023
2531,977,1023
2532,978,1024
2533,980,1026
2534,980,1027
2535,984,1029
2536,981,1024
2537,979,1023
2538,974,1022
2539,977,1027
2540,979,1030
2541,982,1026
2542,985,1023
2543,979,1024
2544,977,1024
2545,979,1024
2546,980,1025
2547,979,1025
2548,982,1022
2549,978,1022
2550,976,1020
2551,978,1024
2552,979,1023
2553,978,1022
2554,974,1021
2555,972,1021
2556,972,1020
2557,974,1024
2558,975,1024
2559,978,1021
2560,975,1019
2561,973,1016
2562,970,1018
2563,970,1020
2564,974,1024
2565,976,1024
2566,973,1021
2567,972,1019
2568,973,1022
2569,972,1021
2570,974,1024
2571,976,1023
2572,972,1022
2573,971,1018
2574,968,1022
2575,973,1021
2576,973,1023
2577,974,1022
2578,974,1019
2579,972,1014
2580,968,1019
2581,969,1018
2582,972,1024
2583,974,1023
2584,973,1018
2585,966,1017
2586,968,1018
2587,968,1019
2588,972,1023
2589,974,1021
2590,974,1021
2591,970,1016
2592,969,1020
2593,970,1019
2594,973,1020
2595,973,1020
2596,974,1021
2597,968,1020
2598,967,1019
2599,970,1022
2600,971,1024
2601,973,1021
2602,971,1017
2603,968,1016
2604,968,1017
2605,966,1020
2606,972,1021
2607,972,1021
2608,971,1018
2609,969,1018
2610,966,1018
2611,969,1021
2612,970,1020
2613,971,1021
2614,970,1019
2615,967,1017
2616,966,1018
2617,966,1018
2618,971,1023
2619,973,1022
2620,971,1020
2621,967,1016
2622,967,1019
2623,968,1020
2624,970,1023
2625,971,1023
2626,972,1019
2627,968,1018
2628,967,1019
2629,968,1019
2630,971,1022
2631,971,1020
2632,971,1019
2633,967,1017
2634,966,1019
2635,970,1020
2636,970,1024
2637,972,1023
2638,972,1018
2639,967,1018
2640,966,1019
2641,969,1022
2642,971,1024
2643,972,1021
2644,973,1019
2645,969,1016
2646,967,1019
2647,972,1021
2648,975,1025
2649,978,1025
2650,980,1025
2651,978,1025
2652,976,1025
2653,977,1029
2654,980,1030
2655,982,1030
2656,981,1028
2657,979,1028
2658,980,1029
2659,983,1031
2660,985,1032
2661,985,1032
2662,985,1029
2663,983,1027
2664,981,1028
2665,982,1028
2666,984,1029
2667,985,1027
2668,979,1026
2669,974,1024
2670,970,1025
2671,972,1027
2672,974,1031
2673,977,1029
2674,977,1028
2675,972,1026
2676,971,1030
2677,973,1031
2678,976,1032
2679,980,1030
2680,977,1027
2681,977,1022
2682,977,1020
2683,977,1023
2684,978,1023
2685,976,1021
2686,974,1019
2687,966,1017
2688,962,1021
2689,965,1022
2690,969,1023
2691,969,1023
2692,969,1021
2693,966,1018
2694,965,1020
2695,967,1021
2696,969,1021
2697,971,1019
2698,968,1020
2699,965,1017
2700,962,1017
2701,964,1019
2702,967,1023
2703,967,1021
2704,967,1017
2705,965,1018
2706,961,1017
2707,964,1021
2708,966,1021
2709,969,1021
2710,966,1019
2711,962,1015
2712,964,1020
2713,966,1021
2714,968,1026
2715,970,1026
2716,969,1024
2717,967,1020
2718,967,1021
2719,967,1027
2720,968,1029
2721,973,1028
2722,970,1029
2723,969,1031
2724,968,1036
2725,971,1047
2726,979,1053
2727,981,1059
2728,988,1071
2729,990,1077
2730,990,1082
2731,991,1098
2732,986,1117
2733,974,1141
2734,962,1164
2735,953,1188
2736,942,1216
2737,932,1246
2738,916,1276
2739,902,1301
2740,896,1328
2741,898,1363
2742,910,1399
2743,928,1424
2744,955,1429
2745,982,1396
2746,1005,1328
2747,1011,1236
2748,1002,1147
2749,971,1087
2750,932,1051
2751,903,1028
2752,893,1016
2753,893,1016
2754,898,1018
2755,918,1022
2756,939,1023
2757,955,1020
2758,964,1018
2759,966,1014
2760,967,1012
2761,968,1012
2762,972,1011
2763,975,1005
2764,972,1003
2765,971,1000
2766,972,1000
2767,973,1003
2768,977,1006
2769,980,1004
2770,983,1000
2771,977,996
2772,977,999
2773,981,1001
2774,983,1004
2775,984,1004
2776,986,1000
2777,983,996
2778,985,997
2779,984,1002
2780,983,1005
2781,986,1002
2782,985,1001
2783,985,999
2784,984,999
2785,986,1000
2786,985,1004
2787,990,1001
2788,988,997
2789,987,996
2790,981,995
2791,983,1000
2792,987,1003
2793,989,998
2794,987,994
2795,985,994
2796,986,995
2797,983,998
2798,988,1003
2799,991,1000
2800,987,995
2801,986,994
2802,986,997
2803,983,998
2804,989,1000
2805,991,997
2806,988,998
2807,989,995
2808,987,996
2809,990,997
2810,992,1000
2811,994,1001
2812,992,998
2813,992,996
2814,991,998
2815,994,997
2816,995,999
2817,996,998
2818,991,996
2819,992,999
2820,990,1000
2821,992,1001
2822,997,1004
2823,997,1000
2824,998,999
2825,996,997
2826,997,997
2827,998,1001
2828,998,1005
2829,1003,1006
2830,1002,1003
2831,1000,1002
2832,999,1002
2833,1002,1005
2834,1006,1007
2835,1006,1008
2836,1005,1006
2837,1003,1004
2838,1004,1009
2839,1007,1011
2840,1010,1017
2841,1011,1013
2842,1012,1013
2843,1009,1014
2844,1009,1016
2845,1011,1020
2846,1015,1027
2847,1018,1027
2848,1017,1028
2849,1016,1029
2850,1015,1032
2851,1017,1036
2852,1020,1044
2853,1024,1044
2854,1022,1046
2855,1022,1049
2856,1020,1051
2857,1022,1058
2858,1025,1062
2859,1027,1064
2860,1024,1063
2861,1024,1063
2862,1022,1065
2863,1023,1070
2864,1024,1074
2865,1024,1073
2866,1023,1070
2867,1021,1071
2868,1016,1071
2869,1016,1068
2870,1014,1072
2871,1014,1065
2872,1011,1063
2873,1006,1058
2874,1004,1059
2875,1001,1059
2876,1003,1058
2877,1002,1056
2878,999,1052
2879,997,1047
2880,993,1046
2881,994,1044
2882,995,1049
2883,996,1046
2884,992,1042
2885,988,1038
2886,987,1039
2887,984,1043
2888,990,1044
2889,991,1041
2890,990,1037
2891,985,1038
2892,984,1035
2893,985,1041
2894,987,1041
2895,988,1037
2896,987,1036
2897,979,1034
2898,980,1035
2899,981,1039
2900,984,1038
2901,986,1039
2902,982,1038
2903,981,1034
2904,979,1035
2905,979,1038
2906,982,1037
2907,985,1036
2908,982,1035
2909,980,1033
2910,979,1031
2911,980,1037
2912,983,1039
2913,984,1035
2914,982,1035
2915,980,1029
2916,976,1031
2917,978,1031
2918,984,1033
2919,984,1032
2920,981,1029
2921,980,1027
2922,979,1028
2923,981,1029
2924,986,1030
2925,983,1029
2926,984,1028
2927,982,1027
2928,979,1029
2929,982,1030
2930,985,1031
2931,985,1030
2932,984,1028
2933,982,1026
2934,977,1025
2935,978,1027
2936,984,1032
2937,987,1031
2938,983,1031
2939,982,1029
2940,981,1029
2941,982,1032
2942,984,1032
2943,986,1031
2944,986,1028
2945,983,1026
2946,980,1029
2947,983,1032
2948,987,1034
2949,987,1034
2950,986,1032
2951,981,1029
2952,979,1029
2953,984,1031
2954,987,1033
2955,987,1029
2956,986,1028
2957,984,1026
2958,982,1030
2959,983,1030
2960,987,1031
2961,986,1031
2962,985,1030
2963,983,1028
2964,982,1030
2965,984,1031
2966,983,1033
2967,984,1033
2968,985,1030
2969,980,1030
2970,979,1026
2971,977,1029
2972,979,1033
2973,981,1033
2974,980,1029
2975,980,1027
2976,979,1027
2977,979,1028
2978,983,1029
2979,982,1030
2980,982,1029
2981,976,1025
2982,976,1028
2983,977,1030
2984,982,1032
2985,982,1030
2986,982,1028
2987,979,1023
2988,976,1023
2989,979,1028
2990,982,1029
2991,981,1028
2992,980,1027
2993,978,1023
2994,976,1024
2995,979,1028
2996,978,1030
2997,983,1029
2998,980,1026
2999,974,1027
3000,975,1026
3001,978,1027
3002,980,1031
3003,984,1028
3004,981,1024
3005,978,1025
3006,975,1024
3007,977,1027
3008,981,1030
3009,982,1031
3010,979,1029
3011,979,1025
3012,978,1025
3013,977,1027
3014,983,1028
3015,980,1029
3016,980,1026
3017,976,1026
3018,977,1026
3019,975,1027
3020,981,1030
3021,983,1028
3022,980,1026
3023,973,1024
3024,974,1027
3025,977,1027
3026,981,1031
3027,980,1026
3028,979,1028
3029,978,1022
3030,977,1026
3031,978,1030
3032,981,1030
3033,980,1029
3034,980,1026
3035,977,1025
3036,976,1025
3037,979,1028
3038,981,1027
3039,981,1030
3040,982,1029
3041,979,1028
3042,981,1028
3043,978,1032
3044,983,1031
3045,985,1032
3046,983,1026
3047,978,1027
3048,975,1029
3049,982,1032
3050,982,1034
3051,984,1030
3052,984,1026
3053,979,1025
3054,980,1028
3055,980,1027
3056,985,1031
3057,985,1031
3058,984,1029
3059,982,1025
3060,981,1029
3061,982,1031
3062,985,1032
3063,986,1030
3064,983,1028
3065,980,1027
3066,979,1029
3067,982,1031
3068,985,1036
3069,987,1033
3070,986,1031
3071,984,1030
3072,986,1030
3073,986,1033
3074,990,1036
3075,992,1038
3076,990,1035
3077,992,1036
3078,991,1037
3079,987,1040
3080,994,1041
3081,996,1042
3082,996,1041
3083,995,1037
3084,998,1040
3085,998,1043
3086,998,1043
3087,999,1043
3088,997,1040
3089,995,1039
3090,990,1038
3091,991,1037
3092,991,1040
3093,989,1040
3094,988,1035
3095,985,1032
3096,984,1035
3097,985,1038
3098,989,1040
3099,990,1038
3100,986,1037
3101,985,1039
3102,986,1038
3103,988,1038
3104,993,1043
3105,994,1040
3106,993,1037
3107,992,1031
3108,988,1033
3109,989,1033
3110,991,1035
3111,985,1032
3112,983,1032
3113,982,1027
3114,978,1027
3115,982,1030
3116,982,1032
3117,984,1031
3118,984,1030
3119,981,1026
3120,981,1028
3121,979,1030
3122,986,1032
3123,985,1031
3124,984,1028
3125,979,1026
3126,978,1027
3127,981,1030
3128,983,1032
3129,984,1028
3130,983,1029
3131,980,1022
3132,978,1027
3133,979,1027
3134,983,1030
3135,980,1031
3136,979,1029
3137,977,1024
3138,974,1024
3139,980,1027
3140,984,1030
3141,985,1028
3142,984,1027
3143,980,1027
3144,981,1028
3145,981,1033
3146,987,1037
3147,989,1038
3148,987,1039
3149,985,1043
3150,988,1050
3151,992,1061
3152,998,1075
3153,1001,1086
3154,1007,1094
3155,1002,1104
3156,991,1128
3157,977,1156
3158,968,1190
3159,959,1223
3160,953,1252
3161,937,1282
3162,923,1315
3163,914,1352
3164,916,1391
3165,926,1433
3166,941,1465
3167,962,1472
3168,984,1459
3169,1009,1417
3170,1025,1351
3171,1030,1269
3172,1015,1184
3173,983,1119
3174,946,1073
3175,919,1043
3176,909,1029
3177,909,1023
3178,912,1024
3179,920,1022
3180,939,1024
3181,960,1026
3182,978,1025
3183,982,1024
3184,984,1016
3185,984,1014
3186,986,1009
3187,988,1010
3188,993,1011
3189,995,1008
3190,994,1007
3191,994,1003
3192,993,1005
3193,995,1007
3194,1000,1008
3195,999,1007
3196,1000,1004
3197,998,1002
3198,996,1000
3199,998,1006
3200,1004,1007
3201,1006,1006
3202,1002,1003
3203,1002,1002
3204,1000,1000
3205,1001,1002
3206,1004,1006
3207,1006,1003
3208,1002,1002
3209,1002,999
3210,1001,999
3211,1001,999
3212,1002,1000
3213,1006,999
3214,1005,997
3215,1003,995
3216,1003,994
3217,1008,999
3218,1008,1000
3219,1011,999
3220,1010,997
3221,1005,991
3222,1003,994
3223,1009,997
3224,1011,1000
3225,1013,998
3226,1009,995
3227,1008,995
3228,1008,995
3229,1009,998
3230,1012,998
3231,1015,997
3232,1012,996
3233,1010,994
3234,1009,998
3235,1010,999
3236,1015,999
3237,1014,999
3238,1014,994
3239,1014,993
3240,1014,996
3241,1016,998
3242,1021,1001
3243,1022,1000
3244,1023,998
3245,1019,996
3246,1016,997
3247,1020,1001
3248,1025,1003
3249,1027,1005
3250,1027,1003
3251,1025,1001
3252,1025,1002
3253,1029,1007
3254,1032,1008
3255,1034,1007
3256,1033,1005
3257,1030,1005
3258,1030,1010
3259,1034,1014
3260,1034,1017
3261,1038,1019
3262,1037,1019
3263,1040,1018
3264,1040,1023
3265,1044,1030
3266,1048,1035
3267,1048,1036
3268,1045,1037
